Team_ID,Game_ID,GAME_DATE,MATCHUP,WL,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
1610612743,0021900252,"NOV 26, 2019",DEN vs. WAS,W,13,3,0.813,240,47,90,0.522,6,24,0.25,17,23,0.739,10,48,58,31,8,6,20,20,117
1610612743,0021900238,"NOV 24, 2019",DEN vs. PHX,W,12,3,0.8,240,43,91,0.473,14,31,0.452,16,23,0.696,19,33,52,24,4,2,10,16,116
1610612743,0021900222,"NOV 22, 2019",DEN vs. BOS,W,11,3,0.786,240,39,88,0.443,7,28,0.25,11,13,0.846,11,37,48,24,7,5,17,17,96
1610612743,0021900211,"NOV 20, 2019",DEN vs. HOU,W,10,3,0.769,240,44,94,0.468,9,27,0.333,8,15,0.533,15,33,48,29,13,4,14,21,105
1610612743,0021900186,"NOV 17, 2019",DEN @ MEM,W,9,3,0.75,240,49,89,0.551,18,32,0.563,15,23,0.652,6,33,39,36,10,10,12,24,131
1610612743,0021900166,"NOV 14, 2019",DEN vs. BKN,W,8,3,0.727,240,43,101,0.426,10,33,0.303,5,10,0.5,14,48,62,26,4,3,7,14,101
1610612743,0021900150,"NOV 12, 2019",DEN vs. ATL,L,7,3,0.7,240,46,104,0.442,11,41,0.268,18,22,0.818,15,25,40,31,7,5,3,24,121
1610612743,0021900132,"NOV 10, 2019",DEN @ MIN,W,7,2,0.778,265,39,101,0.386,11,28,0.393,11,17,0.647,14,43,57,26,6,4,20,30,100
1610612743,0021900123,"NOV 08, 2019",DEN vs. PHI,W,6,2,0.75,240,39,87,0.448,9,22,0.409,13,17,0.765,7,34,41,28,10,11,10,16,100
1610612743,0021900102,"NOV 05, 2019",DEN vs. MIA,W,5,2,0.714,240,45,86,0.523,9,23,0.391,10,16,0.625,9,38,47,35,10,3,19,21,109
1610612743,0021900079,"NOV 02, 2019",DEN @ ORL,W,4,2,0.667,240,27,73,0.37,9,28,0.321,28,39,0.718,7,34,41,15,8,3,13,14,91
1610612743,0021900067,"OCT 31, 2019",DEN @ NOP,L,3,2,0.6,240,43,89,0.483,7,26,0.269,14,16,0.875,5,30,35,24,5,3,14,24,107
1610612743,0021900053,"OCT 29, 2019",DEN vs. DAL,L,3,1,0.75,240,43,91,0.473,11,32,0.344,9,13,0.692,14,36,50,24,6,1,10,24,106
1610612743,0021900050,"OCT 28, 2019",DEN @ SAC,W,3,0,1.0,240,36,98,0.367,10,36,0.278,19,21,0.905,19,35,54,19,8,5,10,18,101
1610612743,0021900023,"OCT 25, 2019",DEN vs. PHX,W,2,0,1.0,265,36,92,0.391,7,27,0.259,29,36,0.806,8,37,45,21,7,12,14,26,108
1610612743,0021900013,"OCT 23, 2019",DEN @ POR,W,1,0,1.0,240,34,81,0.42,18,32,0.563,22,27,0.815,11,34,45,24,11,4,19,23,108
1610612744,0021900815,"FEB 12, 2020",GSW @ PHX,L,12,43,0.218,240,39,77,0.506,11,31,0.355,17,19,0.895,4,34,38,27,8,7,22,20,106
1610612744,0021900800,"FEB 10, 2020",GSW vs. MIA,L,12,42,0.222,240,30,77,0.39,11,34,0.324,30,34,0.882,6,34,40,23,8,2,15,21,101
1610612744,0021900783,"FEB 08, 2020",GSW vs. LAL,L,12,41,0.226,240,46,89,0.517,13,32,0.406,15,23,0.652,8,25,33,31,15,6,18,27,120
1610612744,0021900757,"FEB 05, 2020",GSW @ BKN,L,12,40,0.231,240,35,96,0.365,5,39,0.128,13,18,0.722,7,27,34,20,6,7,7,14,88
1610612744,0021900744,"FEB 03, 2020",GSW @ WAS,W,12,39,0.235,240,43,87,0.494,15,30,0.5,24,31,0.774,12,32,44,31,8,6,14,25,125
1610612744,0021900730,"FEB 01, 2020",GSW @ CLE,W,11,39,0.22,240,48,90,0.533,18,35,0.514,17,19,0.895,10,34,44,39,11,10,11,16,131
1610612744,0021900717,"JAN 30, 2020",GSW @ BOS,L,10,39,0.204,240,33,77,0.429,12,39,0.308,26,30,0.867,3,27,30,24,11,6,16,19,104
1610612744,0021900702,"JAN 28, 2020",GSW @ PHI,L,10,38,0.208,240,37,87,0.425,15,40,0.375,15,21,0.714,6,34,40,29,6,3,13,24,104
1610612744,0021900679,"JAN 24, 2020",GSW vs. IND,L,10,37,0.213,240,40,82,0.488,19,39,0.487,19,23,0.826,7,31,38,31,6,3,20,16,118
1610612744,0021900665,"JAN 22, 2020",GSW vs. UTA,L,10,36,0.217,240,35,88,0.398,6,23,0.261,20,24,0.833,11,26,37,20,5,5,8,23,96
1610612744,0021900652,"JAN 20, 2020",GSW @ POR,L,10,35,0.222,265,48,116,0.414,9,36,0.25,19,22,0.864,19,41,60,30,7,5,9,25,124
1610612744,0021900634,"JAN 18, 2020",GSW vs. ORL,W,10,34,0.227,240,43,94,0.457,12,40,0.3,11,11,1.0,7,37,44,25,9,2,10,13,109
1610612744,0021900617,"JAN 16, 2020",GSW vs. DEN,L,9,34,0.209,265,42,95,0.442,20,45,0.444,27,31,0.871,10,32,42,36,12,6,18,20,131
1610612744,0021900602,"JAN 14, 2020",GSW vs. DAL,L,9,33,0.214,240,39,87,0.448,9,32,0.281,10,13,0.769,7,29,36,27,4,1,14,16,97
1610612744,0021900588,"JAN 12, 2020",GSW @ MEM,L,9,32,0.22,240,35,92,0.38,17,34,0.5,15,21,0.714,12,35,47,23,11,6,22,18,102
1610612744,0021900576,"JAN 10, 2020",GSW @ LAC,L,9,31,0.225,240,37,96,0.385,8,39,0.205,18,25,0.72,13,33,46,28,9,1,10,22,100
1610612744,0021900562,"JAN 08, 2020",GSW vs. MIL,L,9,30,0.231,240,33,87,0.379,15,38,0.395,17,20,0.85,12,40,52,29,7,4,18,30,98
1610612744,0021900547,"JAN 06, 2020",GSW @ SAC,L,9,29,0.237,240,34,86,0.395,5,26,0.192,25,32,0.781,10,34,44,19,13,4,17,18,98
1610612744,0021900532,"JAN 04, 2020",GSW vs. DET,L,9,28,0.243,240,33,82,0.402,11,21,0.524,27,32,0.844,11,31,42,26,13,3,14,19,104
1610612744,0021900512,"JAN 02, 2020",GSW @ MIN,L,9,27,0.25,240,33,77,0.429,3,20,0.15,15,21,0.714,7,36,43,20,9,1,16,20,84
1610612744,0021900502,"DEC 31, 2019",GSW @ SAS,L,9,26,0.257,265,44,96,0.458,12,27,0.444,13,18,0.722,9,35,44,31,5,6,8,14,113
1610612744,0021900482,"DEC 28, 2019",GSW vs. DAL,L,9,25,0.265,240,45,93,0.484,18,39,0.462,13,17,0.765,9,33,42,28,4,3,13,19,121
1610612744,0021900471,"DEC 27, 2019",GSW vs. PHX,W,9,24,0.273,240,38,92,0.413,9,27,0.333,20,25,0.8,11,30,41,22,10,5,10,17,105
1610612744,0021900457,"DEC 25, 2019",GSW vs. HOU,W,8,24,0.25,240,41,87,0.471,9,28,0.321,25,28,0.893,11,43,54,27,7,8,16,18,116
1610612744,0021900454,"DEC 23, 2019",GSW vs. MIN,W,7,24,0.226,240,38,87,0.437,12,30,0.4,25,30,0.833,13,42,55,27,11,6,19,27,113
1610612744,0021900429,"DEC 20, 2019",GSW vs. NOP,W,6,24,0.2,240,36,83,0.434,10,33,0.303,24,25,0.96,10,37,47,25,10,4,17,24,106
1610612744,0021900415,"DEC 18, 2019",GSW @ POR,L,5,24,0.172,240,41,103,0.398,16,38,0.421,14,23,0.609,17,33,50,24,7,7,8,23,112
1610612744,0021900393,"DEC 15, 2019",GSW vs. SAC,L,5,23,0.179,240,30,76,0.395,6,25,0.24,13,18,0.722,7,18,25,24,14,1,20,17,79
1610612744,0021900379,"DEC 13, 2019",GSW @ UTA,L,5,22,0.185,240,41,91,0.451,9,29,0.31,15,22,0.682,14,34,48,19,9,7,12,26,106
1610612744,0021900366,"DEC 11, 2019",GSW vs. NYK,L,5,21,0.192,265,45,104,0.433,10,37,0.27,22,30,0.733,14,32,46,27,10,6,8,25,122
1610612744,0021900351,"DEC 09, 2019",GSW vs. MEM,L,5,20,0.2,240,35,93,0.376,11,27,0.407,21,25,0.84,10,36,46,23,10,6,15,21,102
1610612744,0021900325,"DEC 06, 2019",GSW @ CHI,W,5,19,0.208,240,38,71,0.535,9,24,0.375,15,22,0.682,6,33,39,24,9,4,19,19,100
1610612744,0021900306,"DEC 04, 2019",GSW @ CHA,L,4,19,0.174,240,36,78,0.462,9,23,0.391,10,15,0.667,6,31,37,18,7,3,16,12,91
1610612744,0021900295,"DEC 02, 2019",GSW @ ATL,L,4,18,0.182,240,33,83,0.398,3,17,0.176,10,12,0.833,18,28,46,17,11,8,23,20,79
1610612744,0021900290,"DEC 01, 2019",GSW @ ORL,L,4,17,0.19,240,36,91,0.396,6,23,0.261,18,23,0.783,15,31,46,21,6,5,10,17,96
1610612744,0021900273,"NOV 29, 2019",GSW @ MIA,L,4,16,0.2,240,30,77,0.39,10,28,0.357,35,40,0.875,5,26,31,19,4,3,9,23,105
1610612744,0021900266,"NOV 27, 2019",GSW vs. CHI,W,4,15,0.211,240,37,81,0.457,11,29,0.379,19,26,0.731,13,41,54,31,12,9,20,17,104
1610612744,0021900250,"NOV 25, 2019",GSW vs. OKC,L,3,15,0.167,240,37,89,0.416,9,20,0.45,14,16,0.875,9,32,41,27,10,7,12,17,97
1610612744,0021900223,"NOV 22, 2019",GSW @ UTA,L,3,14,0.176,240,43,94,0.457,12,28,0.429,11,12,0.917,6,31,37,28,11,3,8,18,109
1610612744,0021900208,"NOV 20, 2019",GSW @ DAL,L,3,13,0.188,240,35,90,0.389,8,27,0.296,16,25,0.64,9,25,34,18,7,5,9,16,94
1610612744,0021900198,"NOV 19, 2019",GSW @ MEM,W,3,12,0.2,240,43,90,0.478,9,29,0.31,19,22,0.864,11,40,51,33,5,10,14,24,114
1610612744,0021900187,"NOV 17, 2019",GSW @ NOP,L,2,12,0.143,240,37,91,0.407,7,25,0.28,19,23,0.826,9,34,43,23,7,3,10,19,100
1610612744,0021900173,"NOV 15, 2019",GSW vs. BOS,L,2,11,0.154,240,34,82,0.415,5,28,0.179,27,34,0.794,12,43,55,17,8,4,19,19,100
1610612744,0021900159,"NOV 13, 2019",GSW @ LAL,L,2,10,0.167,240,36,89,0.404,9,35,0.257,13,17,0.765,10,23,33,29,8,7,17,14,94
1610612744,0021900144,"NOV 11, 2019",GSW vs. UTA,L,2,9,0.182,240,45,94,0.479,10,31,0.323,8,14,0.571,8,36,44,23,8,2,10,24,108
1610612744,0021900131,"NOV 09, 2019",GSW @ OKC,L,2,8,0.2,240,42,85,0.494,7,22,0.318,17,17,1.0,6,28,34,22,9,6,15,18,108
1610612744,0021900120,"NOV 08, 2019",GSW @ MIN,L,2,7,0.222,265,43,103,0.417,10,35,0.286,23,24,0.958,13,36,49,18,12,9,20,26,119
1610612744,0021900107,"NOV 06, 2019",GSW @ HOU,L,2,6,0.25,240,38,96,0.396,13,33,0.394,23,28,0.821,16,35,51,22,7,1,10,12,112
1610612744,0021900096,"NOV 04, 2019",GSW vs. POR,W,2,5,0.286,240,42,86,0.488,10,26,0.385,33,36,0.917,8,39,47,28,4,4,10,17,127
1610612744,0021900083,"NOV 02, 2019",GSW vs. CHA,L,1,5,0.167,240,34,77,0.442,9,28,0.321,10,13,0.769,5,35,40,23,5,5,18,22,87
1610612744,0021900076,"NOV 01, 2019",GSW vs. SAS,L,1,4,0.2,240,39,84,0.464,13,28,0.464,19,21,0.905,7,32,39,25,4,2,11,22,110
1610612744,0021900065,"OCT 30, 2019",GSW vs. PHX,L,1,3,0.25,240,36,82,0.439,8,28,0.286,30,36,0.833,7,36,43,24,8,6,18,22,110
1610612744,0021900047,"OCT 28, 2019",GSW @ NOP,W,1,2,0.333,240,51,104,0.49,14,35,0.4,18,24,0.75,19,42,61,37,8,2,18,22,134
1610612744,0021900036,"OCT 27, 2019",GSW @ OKC,L,0,2,0.0,240,30,92,0.326,5,33,0.152,27,31,0.871,12,27,39,17,13,2,14,15,92
1610612744,0021900016,"OCT 24, 2019",GSW vs. LAC,L,0,1,0.0,240,39,99,0.394,15,42,0.357,29,30,0.967,15,27,42,27,7,0,13,21,122
1610612745,0021900806,"FEB 11, 2020",HOU vs. BOS,W,34,20,0.63,240,33,77,0.429,13,45,0.289,37,42,0.881,5,40,45,17,9,6,14,21,116
1610612745,0021900790,"FEB 09, 2020",HOU vs. UTA,L,33,20,0.623,240,44,95,0.463,15,42,0.357,10,14,0.714,7,29,36,20,10,5,6,19,113
1610612745,0021900774,"FEB 07, 2020",HOU @ PHX,L,33,19,0.635,240,29,85,0.341,11,48,0.229,22,26,0.846,8,21,29,16,8,5,15,21,91
1610612745,0021900768,"FEB 06, 2020",HOU @ LAL,W,33,18,0.647,240,43,85,0.506,19,42,0.452,16,18,0.889,6,31,37,20,8,4,16,22,121
1610612745,0021900752,"FEB 04, 2020",HOU vs. CHA,W,32,18,0.64,240,43,97,0.443,20,60,0.333,19,23,0.826,7,34,41,25,11,5,4,19,125
1610612745,0021900738,"FEB 02, 2020",HOU vs. NOP,W,31,18,0.633,240,41,105,0.39,16,51,0.314,19,22,0.864,11,32,43,22,14,3,7,18,117
1610612745,0021900722,"JAN 31, 2020",HOU vs. DAL,W,30,18,0.625,240,45,98,0.459,21,45,0.467,17,20,0.85,7,30,37,25,11,5,6,20,128
1610612745,0021900712,"JAN 29, 2020",HOU @ POR,L,29,18,0.617,240,40,94,0.426,17,47,0.362,15,18,0.833,9,30,39,21,8,5,15,23,112
1610612745,0021900698,"JAN 27, 2020",HOU @ UTA,W,29,17,0.63,240,38,81,0.469,15,40,0.375,35,49,0.714,6,34,40,14,11,4,15,25,126
1610612745,0021900685,"JAN 26, 2020",HOU @ DEN,L,28,17,0.622,240,40,88,0.455,11,33,0.333,19,27,0.704,15,29,44,19,6,7,16,21,110
1610612745,0021900675,"JAN 24, 2020",HOU @ MIN,W,28,16,0.636,240,47,91,0.516,11,32,0.344,26,31,0.839,5,30,35,24,11,9,11,18,131
1610612745,0021900662,"JAN 22, 2020",HOU vs. DEN,W,27,16,0.628,240,42,89,0.472,13,29,0.448,24,28,0.857,18,35,53,26,10,7,17,16,121
1610612745,0021900645,"JAN 20, 2020",HOU vs. OKC,L,26,16,0.619,240,43,97,0.443,9,45,0.2,12,17,0.706,9,34,43,21,6,7,11,23,107
1610612745,0021900633,"JAN 18, 2020",HOU vs. LAL,L,26,15,0.634,240,40,90,0.444,12,37,0.324,23,29,0.793,11,35,46,20,8,4,20,26,115
1610612745,0021900611,"JAN 15, 2020",HOU vs. POR,L,26,14,0.65,240,38,96,0.396,16,49,0.327,15,23,0.652,12,38,50,24,4,4,12,22,107
1610612745,0021900600,"JAN 14, 2020",HOU @ MEM,L,26,13,0.667,240,37,86,0.43,14,45,0.311,22,24,0.917,9,32,41,18,4,2,15,23,110
1610612745,0021900577,"JAN 11, 2020",HOU vs. MIN,W,26,12,0.684,240,49,95,0.516,18,45,0.4,23,29,0.793,12,46,58,29,9,6,18,24,139
1610612745,0021900566,"JAN 09, 2020",HOU @ OKC,L,25,12,0.676,240,34,89,0.382,11,40,0.275,13,14,0.929,8,31,39,16,4,3,14,21,92
1610612745,0021900558,"JAN 08, 2020",HOU @ ATL,W,25,11,0.694,240,39,92,0.424,13,45,0.289,31,41,0.756,16,43,59,22,7,7,13,21,122
1610612745,0021900520,"JAN 03, 2020",HOU vs. PHI,W,24,11,0.686,240,41,86,0.477,12,32,0.375,24,32,0.75,8,38,46,22,6,3,11,24,118
1610612745,0021900501,"DEC 31, 2019",HOU vs. DEN,W,23,11,0.676,240,46,87,0.529,16,34,0.471,22,31,0.71,13,30,43,20,6,7,15,17,130
1610612745,0021900488,"DEC 29, 2019",HOU @ NOP,L,22,11,0.667,240,42,81,0.519,15,39,0.385,13,20,0.65,8,33,41,29,5,3,17,16,112
1610612745,0021900478,"DEC 28, 2019",HOU vs. BKN,W,22,10,0.688,240,44,101,0.436,13,42,0.31,7,16,0.438,16,38,54,16,7,6,14,15,108
1610612745,0021900457,"DEC 25, 2019",HOU @ GSW,L,21,10,0.677,240,37,100,0.37,16,51,0.314,14,16,0.875,14,35,49,19,8,3,12,25,104
1610612745,0021900453,"DEC 23, 2019",HOU @ SAC,W,21,9,0.7,240,39,87,0.448,15,39,0.385,20,23,0.87,6,33,39,18,10,3,11,22,113
1610612745,0021900437,"DEC 21, 2019",HOU @ PHX,W,20,9,0.69,240,51,87,0.586,19,41,0.463,18,23,0.783,5,32,37,23,4,5,10,23,139
1610612745,0021900419,"DEC 19, 2019",HOU @ LAC,W,19,9,0.679,240,43,86,0.5,14,37,0.378,22,29,0.759,10,33,43,23,9,4,18,20,122
1610612745,0021900396,"DEC 16, 2019",HOU vs. SAS,W,18,9,0.667,240,40,98,0.408,11,43,0.256,18,27,0.667,14,44,58,20,9,6,12,19,109
1610612745,0021900386,"DEC 14, 2019",HOU vs. DET,L,17,9,0.654,240,41,102,0.402,13,45,0.289,12,18,0.667,11,35,46,18,9,8,11,19,107
1610612745,0021900371,"DEC 13, 2019",HOU @ ORL,W,17,8,0.68,240,48,86,0.558,22,39,0.564,12,13,0.923,7,35,42,21,5,7,9,20,130
1610612745,0021900356,"DEC 11, 2019",HOU @ CLE,W,16,8,0.667,240,43,87,0.494,17,42,0.405,13,13,1.0,11,25,36,18,10,6,13,14,116
1610612745,0021900346,"DEC 09, 2019",HOU vs. SAC,L,15,8,0.652,240,41,84,0.488,17,50,0.34,19,23,0.826,11,40,51,25,4,6,19,20,118
1610612745,0021900333,"DEC 07, 2019",HOU vs. PHX,W,15,7,0.682,240,41,91,0.451,11,40,0.275,22,30,0.733,10,41,51,21,10,7,15,28,115
1610612745,0021900318,"DEC 05, 2019",HOU @ TOR,W,14,7,0.667,240,40,98,0.408,22,55,0.4,17,19,0.895,20,34,54,29,11,2,22,24,119
1610612745,0021900303,"DEC 03, 2019",HOU @ SAS,L,13,7,0.65,290,42,111,0.378,15,51,0.294,34,36,0.944,18,42,60,22,11,7,17,30,133
1610612745,0021900282,"NOV 30, 2019",HOU vs. ATL,W,13,6,0.684,240,52,89,0.584,25,51,0.49,29,34,0.853,13,39,52,30,9,2,15,23,158
1610612745,0021900259,"NOV 27, 2019",HOU vs. MIA,W,12,6,0.667,240,38,83,0.458,15,44,0.341,26,33,0.788,9,34,43,19,11,2,15,22,117
1610612745,0021900235,"NOV 24, 2019",HOU vs. DAL,L,11,6,0.647,240,45,98,0.459,10,44,0.227,23,31,0.742,15,39,54,26,5,2,11,26,123
1610612745,0021900224,"NOV 22, 2019",HOU @ LAC,L,11,5,0.688,240,39,84,0.464,15,43,0.349,26,38,0.684,11,32,43,22,11,2,15,27,119
1610612745,0021900211,"NOV 20, 2019",HOU @ DEN,L,11,4,0.733,240,32,76,0.421,12,38,0.316,19,25,0.76,9,34,43,19,9,2,20,22,95
1610612745,0021900193,"NOV 18, 2019",HOU vs. POR,W,11,3,0.786,240,47,100,0.47,17,45,0.378,21,26,0.808,17,41,58,24,9,10,16,21,132
1610612745,0021900179,"NOV 16, 2019",HOU @ MIN,W,10,3,0.769,240,43,94,0.457,19,49,0.388,20,22,0.909,14,28,42,15,7,3,12,18,125
1610612745,0021900169,"NOV 15, 2019",HOU vs. IND,W,9,3,0.75,240,36,89,0.404,14,46,0.304,25,29,0.862,10,34,44,12,11,3,8,23,111
1610612745,0021900157,"NOV 13, 2019",HOU vs. LAC,W,8,3,0.727,240,33,86,0.384,14,42,0.333,22,27,0.815,9,44,53,12,7,6,10,17,102
1610612745,0021900142,"NOV 11, 2019",HOU @ NOP,W,7,3,0.7,240,44,85,0.518,12,41,0.293,22,32,0.688,7,40,47,16,9,6,17,22,122
1610612745,0021900129,"NOV 09, 2019",HOU @ CHI,W,6,3,0.667,240,39,83,0.47,19,44,0.432,20,28,0.714,9,46,55,18,12,7,22,21,117
1610612745,0021900107,"NOV 06, 2019",HOU vs. GSW,W,5,3,0.625,240,48,97,0.495,21,45,0.467,12,19,0.632,11,39,50,31,7,9,12,20,129
1610612745,0021900093,"NOV 04, 2019",HOU @ MEM,W,4,3,0.571,240,35,93,0.376,17,50,0.34,20,29,0.69,14,37,51,20,6,5,18,21,107
1610612745,0021900086,"NOV 03, 2019",HOU @ MIA,L,3,3,0.5,240,31,79,0.392,14,48,0.292,24,31,0.774,4,34,38,19,6,5,22,24,100
1610612745,0021900069,"NOV 01, 2019",HOU @ BKN,L,3,2,0.6,240,41,99,0.414,12,48,0.25,22,27,0.815,9,31,40,21,13,4,12,21,116
1610612745,0021900061,"OCT 30, 2019",HOU @ WAS,W,3,1,0.75,240,55,103,0.534,23,54,0.426,26,33,0.788,19,25,44,34,10,5,13,24,159
1610612745,0021900045,"OCT 28, 2019",HOU vs. OKC,W,2,1,0.667,240,39,90,0.433,10,44,0.227,28,33,0.848,9,31,40,21,6,6,14,24,116
1610612745,0021900032,"OCT 26, 2019",HOU vs. NOP,W,1,1,0.5,240,43,94,0.457,13,45,0.289,27,30,0.9,9,36,45,27,7,4,19,22,126
1610612745,0021900015,"OCT 24, 2019",HOU vs. MIL,L,0,1,0.0,240,33,90,0.367,16,48,0.333,29,39,0.744,10,47,57,25,6,6,14,25,111
1610612746,0021900818,"FEB 13, 2020",LAC @ BOS,L,37,18,0.673,290,46,110,0.418,11,35,0.314,30,37,0.811,14,41,55,19,4,10,15,31,133
1610612746,0021900802,"FEB 11, 2020",LAC @ PHI,L,37,17,0.685,240,40,90,0.444,14,31,0.452,9,13,0.692,5,37,42,25,2,6,9,19,103
1610612746,0021900791,"FEB 09, 2020",LAC @ CLE,W,37,16,0.698,240,53,93,0.57,12,36,0.333,15,20,0.75,10,42,52,28,11,6,11,21,133
1610612746,0021900782,"FEB 08, 2020",LAC @ MIN,L,36,16,0.692,240,41,86,0.477,9,26,0.346,24,29,0.828,8,35,43,24,8,5,15,17,115
1610612746,0021900763,"FEB 05, 2020",LAC vs. MIA,W,36,15,0.706,240,45,89,0.506,24,54,0.444,14,19,0.737,8,43,51,35,6,5,11,21,128
1610612746,0021900750,"FEB 03, 2020",LAC vs. SAS,W,35,15,0.7,240,39,84,0.464,11,27,0.407,19,24,0.792,5,46,51,28,3,2,12,18,108
1610612746,0021900727,"FEB 01, 2020",LAC vs. MIN,W,34,15,0.694,240,45,98,0.459,12,34,0.353,16,18,0.889,12,38,50,20,8,7,13,30,118
1610612746,0021900719,"JAN 30, 2020",LAC vs. SAC,L,33,15,0.688,240,35,92,0.38,13,31,0.419,20,25,0.8,11,28,39,26,6,6,15,20,103
1610612746,0021900689,"JAN 26, 2020",LAC @ ORL,W,33,14,0.702,240,37,79,0.468,13,30,0.433,25,29,0.862,12,41,53,20,2,7,17,26,112
1610612746,0021900673,"JAN 24, 2020",LAC @ MIA,W,32,14,0.696,240,43,94,0.457,16,35,0.457,20,23,0.87,11,37,48,33,5,3,8,21,122
1610612746,0021900656,"JAN 22, 2020",LAC @ ATL,L,31,14,0.689,240,33,78,0.423,4,21,0.19,25,39,0.641,8,37,45,19,5,8,14,20,95
1610612746,0021900653,"JAN 21, 2020",LAC @ DAL,W,31,13,0.705,240,36,97,0.371,12,38,0.316,26,33,0.788,20,37,57,19,9,3,10,21,110
1610612746,0021900626,"JAN 18, 2020",LAC @ NOP,W,30,13,0.698,240,46,93,0.495,10,31,0.323,31,39,0.795,10,26,36,22,12,2,12,29,133
1610612746,0021900618,"JAN 16, 2020",LAC vs. ORL,W,29,13,0.69,240,47,95,0.495,14,32,0.438,14,20,0.7,10,49,59,29,4,4,9,17,122
1610612746,0021900603,"JAN 14, 2020",LAC vs. CLE,W,28,13,0.683,240,49,94,0.521,15,38,0.395,15,21,0.714,14,39,53,29,7,8,11,12,128
1610612746,0021900589,"JAN 12, 2020",LAC @ DEN,L,27,13,0.675,240,38,84,0.452,8,33,0.242,20,26,0.769,10,32,42,21,8,5,14,26,104
1610612746,0021900576,"JAN 10, 2020",LAC vs. GSW,W,27,12,0.692,240,41,84,0.488,11,39,0.282,16,22,0.727,9,45,54,27,5,7,19,24,109
1610612746,0021900534,"JAN 05, 2020",LAC vs. NYK,W,26,12,0.684,240,45,83,0.542,18,32,0.563,27,33,0.818,10,32,42,25,4,3,19,27,135
1610612746,0021900523,"JAN 04, 2020",LAC vs. MEM,L,25,12,0.676,240,45,101,0.446,7,30,0.233,17,22,0.773,14,35,49,20,3,1,13,22,114
1610612746,0021900516,"JAN 02, 2020",LAC vs. DET,W,25,11,0.694,240,50,92,0.543,11,28,0.393,15,21,0.714,11,40,51,29,6,11,15,22,126
1610612746,0021900499,"DEC 31, 2019",LAC @ SAC,W,24,11,0.686,240,36,88,0.409,12,36,0.333,21,22,0.955,14,37,51,21,9,2,11,17,105
1610612746,0021900485,"DEC 28, 2019",LAC vs. UTA,L,23,11,0.676,240,35,95,0.368,12,40,0.3,25,27,0.926,16,30,46,22,9,4,7,18,107
1610612746,0021900458,"DEC 25, 2019",LAC @ LAL,W,23,10,0.697,240,39,85,0.459,9,25,0.36,24,32,0.75,13,37,50,24,6,6,16,17,111
1610612746,0021900442,"DEC 22, 2019",LAC @ OKC,L,22,10,0.688,240,40,86,0.465,11,27,0.407,21,24,0.875,10,32,42,22,7,2,15,23,112
1610612746,0021900436,"DEC 21, 2019",LAC @ SAS,W,22,9,0.71,240,54,99,0.545,12,36,0.333,14,19,0.737,13,30,43,32,11,2,11,19,134
1610612746,0021900419,"DEC 19, 2019",LAC vs. HOU,L,21,9,0.7,240,43,86,0.5,16,37,0.432,15,19,0.789,7,31,38,23,10,7,18,24,117
1610612746,0021900406,"DEC 17, 2019",LAC vs. PHX,W,21,8,0.724,240,45,89,0.506,14,32,0.438,16,22,0.727,6,38,44,23,14,4,15,15,120
1610612746,0021900382,"DEC 14, 2019",LAC @ CHI,L,20,8,0.714,240,35,80,0.438,10,22,0.455,26,36,0.722,8,32,40,20,9,4,15,17,106
1610612746,0021900377,"DEC 13, 2019",LAC @ MIN,W,20,7,0.741,240,39,79,0.494,11,25,0.44,35,39,0.897,8,37,45,16,5,2,19,30,124
1610612746,0021900359,"DEC 11, 2019",LAC @ TOR,W,19,7,0.731,240,38,86,0.442,12,40,0.3,24,27,0.889,12,38,50,29,8,5,18,21,112
1610612746,0021900343,"DEC 09, 2019",LAC @ IND,W,18,7,0.72,240,40,97,0.412,10,32,0.313,20,27,0.741,11,45,56,19,7,7,10,16,110
1610612746,0021900339,"DEC 08, 2019",LAC @ WAS,W,17,7,0.708,240,50,96,0.521,15,40,0.375,20,27,0.741,9,36,45,27,8,4,10,26,135
1610612746,0021900327,"DEC 06, 2019",LAC @ MIL,L,16,7,0.696,240,33,94,0.351,8,32,0.25,17,19,0.895,12,36,48,18,9,4,21,19,91
1610612746,0021900305,"DEC 03, 2019",LAC vs. POR,W,16,6,0.727,240,43,94,0.457,17,34,0.5,14,25,0.56,11,38,49,25,7,3,10,15,117
1610612746,0021900292,"DEC 01, 2019",LAC vs. WAS,W,15,6,0.714,240,52,94,0.553,14,32,0.438,32,40,0.8,10,42,52,22,8,5,16,25,150
1610612746,0021900276,"NOV 29, 2019",LAC @ SAS,L,14,6,0.7,240,36,92,0.391,12,33,0.364,13,13,1.0,9,39,48,23,6,5,14,17,97
1610612746,0021900260,"NOV 27, 2019",LAC @ MEM,W,14,5,0.737,240,44,95,0.463,14,41,0.341,19,25,0.76,13,30,43,30,11,6,15,24,121
1610612746,0021900251,"NOV 26, 2019",LAC @ DAL,W,13,5,0.722,240,41,97,0.423,11,33,0.333,21,30,0.7,17,39,56,22,12,3,14,27,114
1610612746,0021900239,"NOV 24, 2019",LAC vs. NOP,W,12,5,0.706,240,46,98,0.469,16,43,0.372,26,33,0.788,16,40,56,27,4,5,6,21,134
